  -1.693,  -4.7235, +0.057848
 -1.6843,   -4.7154,  +0.056109
 -1.6588,   -4.5478,  +0.026117
 -1.5434,   -4.2376,  -0.045804
 -1.4044,   -3.9072,  -0.13725
 -1.2663,   -3.6031,  -0.22708
 -1.0624,   -3.1551,  -0.34506
-0.82735,   -2.6529,   -0.4088
-0.55574,   -2.1662,  -0.33679
 -0.2906,   -1.6036,  -0.040791
+0.0081213,   -1.0332,  +0.43466
+0.24343,  -0.50479,   +0.8049
+0.47623,  +0.025522,  +0.85597
+0.69723,  +0.51512,  +0.57517
+0.90668,   +0.9858,  +0.17658
 +1.0942,   +1.3791,  -0.12431
 +1.2405,   +1.6892,  -0.28938
 +1.3318,   +1.9245,  -0.36376
 +1.3387,    +1.991,  -0.37606
 +1.2901,   +1.9165,  -0.35665
 +1.2183,   +1.7846,  -0.31287
 +1.0842,   +1.5242,  -0.18648
 +0.9099,   +1.2344,  +0.026802
+0.69939,   +0.9063,  +0.33917
+0.46843,  +0.53265,  +0.70009
+0.23704,  +0.12327,  +0.95318
+0.010386,   -0.2931,  +0.94377
-0.20575,  -0.69677,  +0.68705
-0.40006,   -1.0841,  +0.32997
-0.55639,   -1.3824,  +0.058794
-0.68132,   -1.6033,  -0.11317
-0.76175,   -1.7821,  -0.22081
-0.78803,   -1.8345,  -0.24816
-0.73381,   -1.8056,  -0.22612
 -0.6305,   -1.7673,   -0.1896
-0.51627,   -1.5775,  -0.060932
-0.38142,   -1.2778,  +0.18133
-0.21204,  -0.91263,  +0.51667
 -0.0279,   -0.4861,  +0.85019
+0.16555,  -0.027665,  +0.98134
+0.35881,  +0.43223,  +0.80403
+0.52764,  +0.88437,  +0.43763
+0.67694,   +1.3043,  +0.074363
 +0.8011,   +1.6053,   -0.1441
+0.87901,   +1.8512,  -0.27087
+0.92083,   +2.0065,  -0.32816
+0.93554,   +2.0366,  -0.33818
+0.89009,   +1.9295,  -0.30023
+0.77174,    +1.704,  -0.18653
+0.62519,   +1.3929,  +0.031688
+0.44767,   +1.0171,  +0.36779
 +0.2443,  +0.58819,  +0.75302
+0.029101,   +0.1335,  +0.98761
 -0.1855,  -0.32604,  +0.90914
-0.38309,  -0.76934,   +0.5813
-0.54932,   -1.1586,  +0.22335
-0.67578,   -1.5265,  -0.06721
-0.75946,   -1.8025,   -0.2294
-0.79109,   -2.0255,   -0.3175
-0.77165,   -2.1349,  -0.34626
-0.71448,     -2.15,  -0.34506
-0.61384,   -2.0267,  -0.29757
-0.46181,   -1.7599,  -0.15859
-0.29066,   -1.4472,  +0.069371
 -0.1108,   -1.0337,  +0.42925
+0.072163,  -0.56583,  +0.79838
+0.25016,  -0.055826,  +0.95685
 +0.4099,  +0.45587,  +0.76968
+0.55629,  +0.93139,  +0.39044
+0.68247,   +1.3739,  +0.026374
+0.77072,   +1.7652,  -0.21499
+0.80351,   +2.1107,  -0.34309
 +0.7639,   +2.3714,  -0.39123
+0.66345,   +2.4835,  -0.40039
+0.53559,     +2.54,   -0.4026
+0.40479,   +2.3913,  -0.38086
+0.25411,   +2.0732,  -0.28665
+0.095856,   +1.6614,  -0.063789
-0.06728,   +1.1566,  +0.32741
-0.22582,  +0.59675,  +0.75222
-0.36262,  +0.015913,  +0.91476
-0.48588,  -0.56699,  +0.67153
-0.58194,   -1.0973,   +0.2568
-0.64112,   -1.5721,  -0.085531
-0.67612,   -1.9355,  -0.27125
-0.65985,   -2.2307,  -0.36048
-0.62741,   -2.4798,  -0.39917
-0.57174,   -2.6213,  -0.40762
-0.50168,   -2.5508,   -0.4029
-0.42556,   -2.3257,  -0.36903
-0.33961,   -1.9877,  -0.25697
-0.24771,   -1.5103,  +0.028983
-0.14339,  -0.92446,  +0.51787
-0.028451,  -0.27171,  +0.95108
+0.08827,  +0.39897,  +0.89282
+0.20133,   +1.0493,  +0.40449
 +0.3066,   +1.6171,  -0.05167
+0.40316,   +2.1189,  -0.31155
+0.49332,    +2.472,  -0.39503
+0.56084,   +2.7274,  -0.40873
+0.60981,   +2.8643,  -0.40233
