 +1.8226,  +1.0568, -0.29355
 +1.8253,   +1.0587,  -0.29479
 +1.7802,    +1.034,  -0.27474
  +1.712,  +0.95578,  -0.23168
 +1.6025,   +0.8715,  -0.16125
 +1.4619,  +0.76407,  -0.054088
 +1.2938,  +0.62545,  +0.099224
 +1.1034,  +0.46163,  +0.29556
+0.91526,  +0.28208,  +0.49907
+0.73228,  +0.080686,  +0.67924
+0.54996,  -0.10698,    +0.805
+0.37351,  -0.28208,  +0.86101
+0.20584,  -0.44833,  +0.84643
+0.043618,  -0.60335,  +0.77526
-0.099757,  -0.74373,  +0.66867
-0.23549,  -0.84377,  +0.56762
-0.35016,  -0.93019,  +0.46831
-0.40206,  -0.98934,  +0.40497
-0.45315,   -1.0132,  +0.36894
-0.47336,   -1.0006,  +0.37158
-0.47491,  -0.93048,  +0.42491
-0.41811,  -0.81093,  +0.53732
-0.33273,  -0.64821,  +0.68545
-0.18873,  -0.48331,   +0.8311
-0.025358,  -0.29247,  +0.94367
+0.15308,  -0.099975,  +0.97788
+0.33028,  +0.083714,  +0.92462
+0.50094,  +0.25448,  +0.80396
+0.65834,  +0.41315,  +0.64764
+0.77861,  +0.55536,  +0.50023
+0.85857,  +0.66472,  +0.38963
+0.91731,   +0.7371,  +0.31192
+0.92268,  +0.76618,   +0.2928
+0.87814,  +0.75715,  +0.32663
+0.79544,   +0.7077,  +0.40774
+0.67403,  +0.62283,  +0.53283
+0.51897,  +0.48528,   +0.6992
+0.34571,  +0.29391,  +0.86898
+0.15511,   +0.0958,  +0.97801
-0.039251,  -0.10529,  +0.99161
-0.23148,  -0.29649,  +0.90866
-0.41622,  -0.48172,  +0.75323
-0.58339,   -0.6412,  +0.57517
-0.73276,   -0.7699,  +0.40931
-0.85649,   -0.8595,  +0.28091
-0.95684,  -0.89762,  +0.19889
 -1.0099,  -0.89345,  +0.16928
 -1.0457,  -0.82331,  +0.18345
 -1.0227,  -0.72375,  +0.24778
-0.96157,  -0.58054,  +0.35758
-0.85682,  -0.40999,  +0.50575
-0.68004,  -0.23076,  +0.69344
-0.48856,  -0.038887,  +0.84832
-0.28051,  +0.14934,   +0.9342
-0.06395,  +0.32965,  +0.92673
+0.15624,  +0.50287,  +0.82634
+0.35989,  +0.65156,  +0.67335
+0.54558,  +0.74933,  +0.52511
+0.70726,  +0.78946,  +0.41182
+0.80568,  +0.77195,  +0.36393
 +0.8664,  +0.74166,  +0.34283
+0.91862,  +0.68616,  +0.33762
+0.91921,   +0.5801,  +0.38865
+0.83783,  +0.43103,  +0.51222
+0.70745,  +0.24312,  +0.67048
+0.55207,  +0.036749,   +0.8095
+0.36161,  -0.17282,  +0.89675
+0.13792,  -0.38164,  +0.89425
-0.09337,  -0.57634,  +0.78949
-0.32348,  -0.75765,  +0.61039
-0.54878,  -0.87549,  +0.43467
-0.75906,  -0.94906,  +0.27932
-0.95054,  -0.95467,  +0.17025
  -1.086,  -0.91916,  +0.11027
 -1.1414,  -0.84903,  +0.11044
 -1.1485,  -0.75075,  +0.15024
 -1.1042,   -0.6186,  +0.23711
-0.97803,  -0.44955,   +0.3977
-0.77934,  -0.26238,   +0.6116
 -0.5249,  -0.064138,  +0.82496
-0.22855,  +0.13353,  +0.95403
+0.07945,  +0.32078,  +0.92898
+0.38452,  +0.48409,  +0.76611
+0.67973,  +0.64565,   +0.5162
+0.94214,  +0.79884,  +0.26255
 +1.1828,  +0.90767,  +0.058229
 +1.3629,  +0.97509,  -0.071367
 +1.4838,   +0.9568,  -0.12734
 +1.5642,   +0.8985,  -0.14979
 +1.5501,  +0.76034,  -0.10364
 +1.4382,  +0.57563,  +0.015456
 +1.2423,  +0.35591,   +0.2151
 +1.0098,  +0.11102,  +0.44958
+0.72762,  -0.14216,  +0.67564
+0.39462,  -0.39456,  +0.80644
+0.054095,   -0.6327,  +0.75437
  -0.287,  -0.82012,  +0.57351
-0.62415,   -0.9894,  +0.31783
-0.93626,   -1.1161,  +0.084006
 -1.1746,   -1.1799,  -0.064268
 -1.3837,   -1.1929,  -0.16276
